id,region,sexo,tramo_etario,informalidad,ganancia_final,tramos_ganancias,nivel_educativo,lugar_trabajo,financiamiento_inicial,motivacion
58292012,Arica y Parinacota,Mujer,55 a 64 años,Formal,200000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
32345090,La Araucanía,Hombre,55 a 64 años,Formal,340000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
16876998,Metropolitana,Hombre,65 años o más,Informal,450000.0,$0 a $300.000,Media completa,En el hogar del cliente,Subsidios públicos / Fondos del Estado,Otra razón
27326147,Metropolitana,Hombre,45 a 54 años,Informal,200000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Tradición familiar
24524124,Coquimbo,Mujer,25 a 34 años,Informal,100000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
62001275,Coquimbo,Hombre,35 a 44 años,Formal,600000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Complementar ingresos
34574803,Atacama,Mujer,35 a 44 años,Informal,40000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
15282521,Valparaíso,Hombre,35 a 44 años,Formal,2500000.0,$1.500.001 a $2.500.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
28131546,Los Lagos,Hombre,25 a 34 años,Informal,66666.6666666667,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
15518239,Los Lagos,Hombre,35 a 44 años,Informal,500000.0,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Tradición familiar
42996740,Metropolitana,Mujer,55 a 64 años,Formal,250000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades)
34584678,Metropolitana,Mujer,65 años o más,Formal,1100000.0,$600.001 a $1.000.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
80392759,Metropolitana,Mujer,35 a 44 años,Formal,500000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
85567678,Biobío,Hombre,35 a 44 años,Formal,700000.0,$300.001 a $600.000,Media completa,En su propio hogar,Subsidios públicos / Fondos del Estado,Tradición familiar
84732534,Metropolitana,Hombre,15 a 24 años,Informal,30000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
27114644,Valparaíso,Hombre,45 a 54 años,Formal,600000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
67471109,Antofagasta,Mujer,35 a 44 años,Formal,3000000.0,Más de $2.500.000,Media completa,En su propio hogar,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
44113544,Valparaíso,Mujer,35 a 44 años,Formal,500000.0,$0 a $300.000,Superior completa (Universitaria o más),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
86174647,O'Higgins,Mujer,45 a 54 años,Formal,300000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
71783039,Valparaíso,Mujer,45 a 54 años,Informal,510000.0,$0 a $300.000,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Complementar ingresos
15673930,Antofagasta,Hombre,45 a 54 años,Informal,300000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
80368423,Antofagasta,Mujer,35 a 44 años,Informal,1000000.0,$300.001 a $600.000,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
87148446,Los Lagos,Hombre,55 a 64 años,Informal,550000.0,$300.001 a $600.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
62922122,Valparaíso,Hombre,35 a 44 años,Informal,150000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
44446846,Metropolitana,Mujer,45 a 54 años,Formal,4500000.0,Más de $2.500.000,Superior completa (IP/CFT),Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
31908427,Metropolitana,Mujer,45 a 54 años,Informal,20000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
27724819,Los Lagos,Hombre,45 a 54 años,Informal,500000.0,$0 a $300.000,Básica completa / Media incompleta,Obra en construcción,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
18269662,Los Lagos,Hombre,25 a 34 años,Informal,700000.0,$300.001 a $600.000,Media completa,Obra en construcción,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
79181369,Los Ríos,Mujer,45 a 54 años,Informal,-50000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
18014719,Maule,Mujer,65 años o más,Formal,50000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Financiamiento formal (Bancos/Instituciones),Tradición familiar
56059168,Ñuble,Hombre,45 a 54 años,Formal,890000.0,$300.001 a $600.000,Sin instrucción / Básica incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
60695405,O'Higgins,Mujer,25 a 34 años,Formal,1650000.0,$1.000.001 a $1.500.000,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
51899776,Antofagasta,Hombre,25 a 34 años,Formal,600000.0,$300.001 a $600.000,Superior completa (IP/CFT),No tiene un lugar fijo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
81468058,Magallanes,Hombre,35 a 44 años,Informal,450000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
35234440,Los Lagos,Mujer,45 a 54 años,Informal,30000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
35260457,Los Lagos,Mujer,45 a 54 años,Formal,3000000.0,Más de $2.500.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
61468055,Los Lagos,Mujer,55 a 64 años,Informal,200000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
25587475,Valparaíso,Hombre,55 a 64 años,Informal,270000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
16004882,La Araucanía,Mujer,65 años o más,Informal,300000.0,$0 a $300.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
19384604,La Araucanía,Hombre,55 a 64 años,Formal,1200000.0,$600.001 a $1.000.000,Básica completa / Media incompleta,Predio agrícola,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
46716423,Metropolitana,Mujer,55 a 64 años,Informal,350000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
36578429,Valparaíso,Mujer,45 a 54 años,Formal,200000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
80481548,Metropolitana,Hombre,45 a 54 años,Informal,365000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
60598869,Los Lagos,Mujer,45 a 54 años,Informal,50000.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar
35180877,La Araucanía,Hombre,55 a 64 años,Informal,700000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
81190981,La Araucanía,Mujer,15 a 24 años,Informal,50000.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
18021640,Antofagasta,Mujer,25 a 34 años,Formal,5000000.0,Más de $2.500.000,Superior completa (Universitaria o más),En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
81438089,Tarapacá,Hombre,35 a 44 años,Informal,2000000.0,$1.000.001 a $1.500.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
73349466,Los Ríos,Hombre,55 a 64 años,Informal,600000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
62150106,Los Ríos,Mujer,55 a 64 años,Informal,80000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
40494620,Magallanes,Hombre,35 a 44 años,Formal,1500000.0,$600.001 a $1.000.000,Superior completa (IP/CFT),En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
76328084,Maule,Mujer,35 a 44 años,Formal,500000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
27356919,Biobío,Mujer,35 a 44 años,Informal,200000.0,$0 a $300.000,Superior completa (IP/CFT),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
13686748,La Araucanía,Mujer,35 a 44 años,Informal,46000.0,$0 a $300.000,Media completa,Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
37236789,Metropolitana,Hombre,45 a 54 años,Informal,1000000.0,$300.001 a $600.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Tradición familiar
62312110,Metropolitana,Mujer,25 a 34 años,Informal,500000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
26203523,Metropolitana,Hombre,25 a 34 años,Informal,500000.0,$0 a $300.000,Media completa,En su propio hogar,Financiamiento formal (Bancos/Instituciones),Complementar ingresos
58147691,Metropolitana,Mujer,55 a 64 años,Informal,250000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Tradición familiar
85120593,Metropolitana,Mujer,45 a 54 años,Informal,120000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
16121026,O'Higgins,Hombre,45 a 54 años,Formal,350000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
65735663,Coquimbo,Hombre,45 a 54 años,Formal,1000000.0,$300.001 a $600.000,Media completa,En su propio hogar,Solo ahorros/recursos propios,Tradición familiar
84714867,Metropolitana,Mujer,55 a 64 años,Informal,100000.0,$0 a $300.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
43556616,Maule,Mujer,45 a 54 años,Informal,500000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
79004420,Maule,Hombre,25 a 34 años,Formal,600000.0,$300.001 a $600.000,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
33879561,Atacama,Mujer,25 a 34 años,Informal,400000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
35471481,O'Higgins,Hombre,45 a 54 años,Formal,1090000.0,$600.001 a $1.000.000,Superior incompleta (IP/CFT/Univ),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
85770534,Los Ríos,Hombre,55 a 64 años,Informal,1000000.0,$300.001 a $600.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
70381034,Maule,Hombre,65 años o más,Formal,3000000.0,Más de $2.500.000,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Tradición familiar
57284752,Biobío,Hombre,35 a 44 años,Formal,600000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Tradición familiar
29021757,Arica y Parinacota,Hombre,55 a 64 años,Formal,2100000.0,$1.000.001 a $1.500.000,Superior completa (IP/CFT),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
50670771,Metropolitana,Mujer,35 a 44 años,Formal,30000.0,$0 a $300.000,Media completa,Vehículo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
59401902,Metropolitana,Hombre,55 a 64 años,Informal,900000.0,$300.001 a $600.000,Básica completa / Media incompleta,En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
80381422,Metropolitana,Mujer,55 a 64 años,Informal,300000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Otra razón
31314308,Valparaíso,Hombre,35 a 44 años,Informal,720000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
60149794,O'Higgins,Mujer,35 a 44 años,Formal,500000.0,$0 a $300.000,Media completa,Local/Oficina/Taller establecido,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
33108097,Biobío,Hombre,35 a 44 años,Informal,125000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
33674303,Metropolitana,Mujer,35 a 44 años,Informal,60000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
75957491,La Araucanía,Mujer,45 a 54 años,Informal,120000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
44406289,La Araucanía,Hombre,35 a 44 años,Informal,650000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
40118503,Valparaíso,Hombre,55 a 64 años,Formal,450000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En el hogar del cliente,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
68859703,Atacama,Mujer,55 a 64 años,Informal,70000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
38048343,Atacama,Mujer,25 a 34 años,Informal,130000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
17935305,Arica y Parinacota,Mujer,45 a 54 años,Informal,400000.0,$0 a $300.000,Superior completa (IP/CFT),En su propio hogar,Financiamiento formal (Bancos/Instituciones),Complementar ingresos
41446649,Los Lagos,Hombre,55 a 64 años,Informal,83333.3333333333,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
84697626,Valparaíso,Mujer,55 a 64 años,Informal,120000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
55570071,Metropolitana,Hombre,35 a 44 años,Formal,800000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
65491889,Maule,Hombre,55 a 64 años,Formal,200000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
21494275,Los Ríos,Hombre,65 años o más,Formal,2243834.0,$1.500.001 a $2.500.000,Básica completa / Media incompleta,En su propio hogar,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
19618545,Los Ríos,Hombre,35 a 44 años,Formal,-19000.0,$0 a $300.000,Superior completa (IP/CFT),En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
59774836,Los Ríos,Hombre,65 años o más,Informal,30000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
42652350,Coquimbo,Hombre,45 a 54 años,Informal,350000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Tradición familiar
65374192,Antofagasta,Hombre,55 a 64 años,Formal,500000.0,$0 a $300.000,Básica completa / Media incompleta,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
13776719,La Araucanía,Hombre,55 a 64 años,Informal,40000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
25748028,Valparaíso,Mujer,45 a 54 años,Informal,180000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
17816173,Valparaíso,Hombre,55 a 64 años,Informal,40000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
15141143,Valparaíso,Hombre,35 a 44 años,Informal,300000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
69357367,Metropolitana,Mujer,45 a 54 años,Formal,200000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
81181802,Metropolitana,Hombre,55 a 64 años,Informal,350000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
62518253,Metropolitana,Mujer,65 años o más,Informal,16000.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
35874976,Los Ríos,Mujer,35 a 44 años,Formal,300000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
87216034,Valparaíso,Mujer,15 a 24 años,Informal,28300.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
81924902,Metropolitana,Mujer,15 a 24 años,Informal,800000.0,$300.001 a $600.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
62442279,Metropolitana,Hombre,35 a 44 años,Formal,1000000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),En el hogar del cliente,Préstamos de familiares/amigos,Necesidad (Desempleo/Falta de oportunidades)
39365949,Metropolitana,Hombre,35 a 44 años,Informal,800000.0,$300.001 a $600.000,Superior incompleta (IP/CFT/Univ),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
57797698,Metropolitana,Hombre,35 a 44 años,Informal,400000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades)
53795150,Valparaíso,Hombre,35 a 44 años,Formal,1500000.0,$600.001 a $1.000.000,Superior completa (IP/CFT),No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
16056475,Valparaíso,Mujer,25 a 34 años,Informal,300000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
53198886,Valparaíso,Hombre,25 a 34 años,Formal,500000.0,$0 a $300.000,Superior completa (IP/CFT),Vehículo,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
62956974,Aysén,Mujer,55 a 64 años,Formal,300000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
13628837,Aysén,Hombre,35 a 44 años,Formal,400000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
38293621,Maule,Hombre,55 a 64 años,Informal,50000.0,$0 a $300.000,Básica completa / Media incompleta,Otro lugar fijo fuera del hogar,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
65565715,Valparaíso,Hombre,25 a 34 años,Formal,2000000.0,$1.000.001 a $1.500.000,Media completa,Predio agrícola,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
19276475,Atacama,Hombre,65 años o más,Formal,65000.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Subsidios públicos / Fondos del Estado,Oportunidad (Aumentar ingresos/Independencia)
35785507,Los Lagos,Mujer,35 a 44 años,Informal,120000.0,$0 a $300.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
21799582,Coquimbo,Hombre,45 a 54 años,Informal,0.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Tradición familiar
55684970,Atacama,Mujer,55 a 64 años,Informal,0.0,$0 a $300.000,Básica completa / Media incompleta,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
68800910,Atacama,Hombre,25 a 34 años,Informal,850000.0,$300.001 a $600.000,Media completa,Vehículo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
34889503,Atacama,Hombre,25 a 34 años,Informal,350000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
34618794,Magallanes,Mujer,45 a 54 años,Formal,400000.0,$0 a $300.000,Media completa,En el hogar del cliente,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
23319445,Arica y Parinacota,Hombre,45 a 54 años,Formal,700000.0,$300.001 a $600.000,Media completa,En el hogar del cliente,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
66704521,Los Ríos,Hombre,45 a 54 años,Informal,550000.0,$300.001 a $600.000,Media completa,Vehículo,Solo ahorros/recursos propios,Complementar ingresos
33376358,La Araucanía,Mujer,45 a 54 años,Formal,800000.0,$300.001 a $600.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
66937996,Metropolitana,Mujer,35 a 44 años,Formal,500000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Subsidios públicos / Fondos del Estado,Necesidad (Desempleo/Falta de oportunidades)
19097378,Metropolitana,Hombre,45 a 54 años,Formal,400000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Financiamiento formal (Bancos/Instituciones),Oportunidad (Aumentar ingresos/Independencia)
72176175,Valparaíso,Hombre,35 a 44 años,Informal,400000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
62171197,Metropolitana,Hombre,35 a 44 años,Informal,480000.0,$0 a $300.000,Media completa,Predio agrícola,Financiamiento formal (Bancos/Instituciones),Tradición familiar
39041929,La Araucanía,Hombre,45 a 54 años,Informal,50000.0,$0 a $300.000,Media completa,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
70306634,La Araucanía,Mujer,45 a 54 años,Formal,100000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),En su propio hogar,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
76222259,La Araucanía,Hombre,55 a 64 años,Informal,80000.0,$0 a $300.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
25352778,La Araucanía,Mujer,45 a 54 años,Informal,50000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
70982021,Antofagasta,Hombre,35 a 44 años,Informal,650000.0,$300.001 a $600.000,Básica completa / Media incompleta,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
32432049,Metropolitana,Hombre,45 a 54 años,Informal,400000.0,$0 a $300.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Solo ahorros/recursos propios,Necesidad (Desempleo/Falta de oportunidades)
21127023,Los Ríos,Mujer,45 a 54 años,Informal,108250.0,$0 a $300.000,Básica completa / Media incompleta,Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
81038998,Biobío,Hombre,65 años o más,Formal,500000.0,$0 a $300.000,Básica completa / Media incompleta,Local/Oficina/Taller establecido,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
24737870,Metropolitana,Mujer,55 a 64 años,Formal,1500000.0,$600.001 a $1.000.000,Básica completa / Media incompleta,En la vía pública / Kiosco,Financiamiento formal (Bancos/Instituciones),Tradición familiar
35816533,Metropolitana,Hombre,65 años o más,Informal,800000.0,$300.001 a $600.000,Superior completa (IP/CFT),Predio agrícola,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
60238063,Metropolitana,Hombre,55 a 64 años,Formal,350000.0,$0 a $300.000,Media completa,En el hogar del cliente,Financiamiento formal (Bancos/Instituciones),Necesidad (Desempleo/Falta de oportunidades)
44458619,Valparaíso,Hombre,45 a 54 años,Formal,500000.0,$0 a $300.000,Media completa,No tiene un lugar fijo,Solo ahorros/recursos propios,Oportunidad (Aumentar ingresos/Independencia)
15550874,Valparaíso,Mujer,45 a 54 años,Informal,600000.0,$300.001 a $600.000,Media completa,Vehículo,Financiamiento formal (Bancos/Instituciones),Tradición familiar
77023121,Valparaíso,Hombre,35 a 44 años,Informal,500000.0,$0 a $300.000,Superior incompleta (IP/CFT/Univ),Predio agrícola,Préstamos de familiares/amigos,Oportunidad (Aumentar ingresos/Independencia)
